url,synopsis,headers
/sports/m-basebl/2010-11/bios/hanson_cale_1cxn,0,"{""Position:"": ""IF"", ""Year:"": ""Freshman"", ""Height:"": ""5-11"", ""Hometown:"": ""Katy, Texas"", ""Bats/Throws:"": ""R/R"", ""Weight:"": ""175"", ""High School:"": ""Loomis Chaffee"", ""name"": ""Cale Hanson""}"
/sports/m-footbl/2004-05/bios/maciunas_jonas00.html,0,"{""Position:"": ""DL"", ""Height:"": ""6-2"", ""Year:"": ""Jr."", ""Years at Yale:"": ""**"", ""Birth Date:"": ""05/23/1984"", ""Hometown:"": ""Wethersfield, CT"", ""Weight:"": ""260"", ""High School:"": ""Wethersfield"", ""name"": ""Jonas Maciunas""}"
/sports/m-crewlt/2010-11/bios/morel_philip_puh2,0,"{""Hometown:"": ""Davie, Fla."", ""High School:"": ""University School"", ""Year:"": ""Fr."", ""name"": ""Philip Morel""}"
/sports/m-footbl/2004-05/bios/malyszka_stan00.html,0,"{""Position:"": ""DE"", ""Year:"": ""So."", ""Height:"": ""6-4"", ""Years at Yale:"": ""**"", ""Hometown:"": ""Pittsburgh, PA"", ""Weight:"": ""225"", ""High School:"": ""Fox Chapel High"", ""name"": ""Stan Malyszka""}"
/sports/m-footbl/2004-05/bios/mccarthy_ed00.html,0,"{""Position:"": ""OL"", ""Year:"": ""So."", ""Height:"": ""6-5"", ""Years at Yale:"": ""***"", ""Hometown:"": ""Fairfield, CT"", ""Weight:"": ""302"", ""High School:"": ""Fairfield Prep"", ""name"": ""Ed McCarthy""}"
/sports/m-footbl/2004-05/bios/mccarthy_kevin00.html,0,"{""Position:"": ""Student Assistant Coach"", ""Year:"": ""Fr."", ""Height:"": ""6-3"", ""Hometown:"": ""Chester, NJ"", ""Weight:"": ""260"", ""High School:"": ""Delbarton"", ""name"": ""Kevin McCarthy""}"
/sports/m-footbl/2004-05/bios/mcclellan_tyler00.html,0,"{""Position:"": ""OL"", ""Year:"": ""Jr."", ""Height:"": ""6-3"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Corona del Mar, CA"", ""Weight:"": ""248"", ""High School:"": ""Corona del Mar"", ""name"": ""Tyler McClellan""}"
/sports/m-footbl/2004-05/bios/mcclowry_chris00.html,0,"{""Position:"": ""LB"", ""Year:"": ""So."", ""Height:"": ""6-2"", ""Hometown:"": ""Easton, CT"", ""Weight:"": ""215"", ""High School:"": ""Notre Dame"", ""name"": ""Chris McClowry""}"
/sports/m-footbl/2004-05/bios/mcdaniel_michael_g.00.html,0,"{""Position:"": ""OL"", ""Height:"": ""6-4"", ""Year:"": ""Jr."", ""Years at Yale:"": ""*"", ""Birth Date:"": ""07/02/1984"", ""Hometown:"": ""The Woodlands, TX"", ""Weight:"": ""318"", ""High School:"": ""The Woodlands"", ""name"": ""Michael G. McDaniel""}"
/sports/m-footbl/2004-05/bios/mcdaniel_michael_l.00.html,0,"{""Position:"": ""WR"", ""Year:"": ""Sr."", ""Height:"": ""5-9"", ""Hometown:"": ""Aurora, CO"", ""Weight:"": ""175"", ""High School:"": ""Smoky Hill"", ""name"": ""Michael L. McDaniel""}"
/sports/m-footbl/2004-05/bios/mcewan_rob00.html,0,"{""Position:"": ""DL"", ""Year:"": ""So."", ""Height:"": ""6-2"", ""Hometown:"": ""Butler, NJ"", ""Weight:"": ""246"", ""High School:"": ""Delbarton"", ""name"": ""Rob McEwan""}"
/sports/m-footbl/2004-05/bios/mcginity_michael00.html,0,"{""Position:"": ""DE"", ""Year:"": ""So."", ""Height:"": ""6-4"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Austin, TX"", ""Weight:"": ""242"", ""High School:"": ""Westlake"", ""name"": ""Michael McGinity""}"
/sports/m-basebl/2010-11/bios/hart_brook_zukv,0,"{""Position:"": ""P"", ""Year:"": ""Senior"", ""Height:"": ""6-5"", ""Hometown:"": ""State College, Pa."", ""Bats/Throws:"": ""L/L"", ""Weight:"": ""220"", ""High School:"": ""State College"", ""name"": ""Brook Hart""}"
/sports/m-crewlt/2010-11/bios/murphy_christopher_ok69,0,"{""Hometown:"": ""Holbrook, N.Y."", ""High School:"": ""Chaminade"", ""Year:"": ""Jr."", ""name"": ""Christopher Murphy""}"
/sports/m-footbl/2004-05/bios/miller_dave00.html,0,"{""Position:"": ""TE"", ""Year:"": ""So."", ""Height:"": ""6-4"", ""Years at Yale:"": ""**"", ""Hometown:"": ""Cincinnati, OH"", ""Weight:"": ""260"", ""High School:"": ""St. Xavier"", ""name"": ""Dave Miller""}"
/sports/m-footbl/2004-05/bios/monaco_jeff00.html,0,"{""Position:"": ""OL"", ""Year:"": ""Fr."", ""Height:"": ""6-4"", ""Years at Yale:"": ""***"", ""Hometown:"": ""McDonald, PA"", ""Weight:"": ""255"", ""High School:"": ""Canon-McMillan"", ""name"": ""Jeff Monaco""}"
/sports/m-footbl/2004-05/bios/moore_scott00.html,0,"{""Position:"": ""WR"", ""Year:"": ""Fr."", ""Height:"": ""6-4"", ""Hometown:"": ""Harrisburg, PA"", ""Weight:"": ""205"", ""High School:"": ""Central Dauphin"", ""name"": ""Scott Moore""}"
/sports/m-footbl/2004-05/bios/morse_stephen00.html,0,"{""Position:"": ""LB"", ""Year:"": ""Fr."", ""Height:"": ""6-2"", ""Years at Yale:"": ""***"", ""Hometown:"": ""Pittsburgh, PA"", ""Weight:"": ""240"", ""High School:"": ""Seton-LaSalle"", ""name"": ""Stephen Morse""}"
/sports/m-footbl/2004-05/bios/mroz_jeff00.html,0,"{""Position:"": ""QB"", ""Height:"": ""6-5"", ""Year:"": ""Sr."", ""Years at Yale:"": ""**"", ""Birth Date:"": ""07/11/1983"", ""Hometown:"": ""Greensburg, PA"", ""Weight:"": ""225"", ""High School:"": ""Greensburg Central"", ""name"": ""Jeff Mroz""}"
/sports/m-footbl/2004-05/bios/murray_matt00.html,0,"{""Position:"": ""RB"", ""Year:"": ""So."", ""Height:"": ""6-1"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Chappaqua, NY"", ""Weight:"": ""215"", ""High School:"": ""Horace Greeley"", ""name"": ""Matt Murray""}"
/sports/m-footbl/2004-05/bios/palin_drew00.html,0,"{""Position:"": ""RB"", ""Year:"": ""Jr."", ""Height:"": ""6-3"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Mequon, WI"", ""Weight:"": ""225"", ""High School:"": ""Phillips Andover Academy"", ""name"": ""Drew Palin""}"
/sports/m-footbl/2004-05/bios/pataki_ted00.html,0,"{""Position:"": ""WR"", ""Year:"": ""Sr."", ""Height:"": ""6-2"", ""Hometown:"": ""Garrison, NY"", ""Weight:"": ""195"", ""High School:"": ""Deerfield Academy"", ""name"": ""Ted Pataki""}"
/sports/m-footbl/2004-05/bios/pirkowski_matt00.html,0,"{""Position:"": ""LB"", ""Year:"": ""Fr."", ""Height:"": ""6-0"", ""Hometown:"": ""Longwood, FL"", ""Weight:"": ""215"", ""High School:"": ""Lake Mary"", ""name"": ""Matt Pirkowski""}"
/sports/m-footbl/2004-05/bios/plumb_ralph00.html,0,"{""Position:"": ""WR"", ""Height:"": ""6-4"", ""Year:"": ""Sr."", ""Years at Yale:"": ""***"", ""Birth Date:"": ""03/18/1983"", ""Hometown:"": ""Portsmouth, RI"", ""Weight:"": ""225"", ""High School:"": ""Portsmouth"", ""name"": ""Ralph Plumb""}"
/sports/m-crewlt/2010-11/bios/o-donoghue_matthew_dsib,0,"{""Hometown:"": ""Haddonfield, N.J."", ""High School:"": ""St. Joseph's Prep"", ""Year:"": ""Fr."", ""name"": ""Matthew O'Donoghue""}"
/sports/m-basebl/mtt/sweeney_chris00.html,0,"{""Position:"": ""1B"", ""Height:"": ""6-2"", ""Year:"": ""Junior"", ""Birth Date:"": ""07/10/1987"", ""Hometown:"": ""McCordsville, Ind."", ""Weight:"": ""205"", ""High School:"": ""Park Tudor School"", ""name"": ""Chris Sweeney""}"
/sports/m-basebl/2010-11/bios/hickey_david_llpp,0,"{""Position:"": ""LHP"", ""Year:"": ""Freshman"", ""Height:"": ""6-4"", ""Hometown:"": ""Darien, Conn."", ""Bats/Throws:"": ""L/L"", ""Weight:"": ""215"", ""High School:"": ""Darien"", ""name"": ""David Hickey""}"
/sports/m-footbl/2004-05/bios/pohlot_bruce00.html,0,"{""Position:"": ""OL"", ""Year:"": ""So."", ""Height:"": ""6-4"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Doylestown, PA"", ""Weight:"": ""265"", ""High School:"": ""LaSalle"", ""name"": ""Bruce Pohlot""}"
/sports/m-footbl/2004-05/bios/polhemus_matt00.html,0,"{""Position:"": ""QB"", ""Year:"": ""Fr."", ""Height:"": ""6-2"", ""Years at Yale:"": ""***"", ""Hometown:"": ""N. Chatham, MA"", ""Weight:"": ""215"", ""High School:"": ""Phillips Exeter (NH)"", ""name"": ""Matt Polhemus""}"
/sports/m-footbl/2004-05/bios/porter_kirk00.html,0,"{""Position:"": ""DL"", ""Year:"": ""Fr."", ""Height:"": ""6-3"", ""Years at Yale:"": ""***"", ""Hometown:"": ""Silver Spring, MD"", ""Weight:"": ""255"", ""High School:"": ""Georgetown Prep"", ""name"": ""Kirk Porter""}"
/sports/m-footbl/2004-05/bios/ralph_andrew00.html,0,"{""Position:"": ""DL"", ""Height:"": ""6-3"", ""Year:"": ""Jr."", ""Years at Yale:"": ""**"", ""Birth Date:"": ""02/15/1984"", ""Hometown:"": ""New Braunfels, TX"", ""Weight:"": ""285"", ""High School:"": ""Canyon"", ""name"": ""Andrew Ralph""}"
/sports/m-footbl/2004-05/bios/rodarmel_josh00.html,0,"{""Position:"": ""QB"", ""Year:"": ""So."", ""Height:"": ""6-1"", ""Hometown:"": ""Mission Viejo, CA"", ""Weight:"": ""200"", ""High School:"": ""Mission Viejo"", ""name"": ""Josh Rodarmel""}"
/sports/m-footbl/2004-05/bios/rosenblatt_brandon00.html,0,"{""Position:"": ""RB"", ""Year:"": ""Fr."", ""Height:"": ""5-10"", ""Hometown:"": ""Allentown, PA"", ""Weight:"": ""185"", ""High School:"": ""Parkland"", ""name"": ""Brandon Rosenblatt""}"
/sports/m-footbl/2004-05/bios/schmalhofer_stephen00.html,0,"{""Position:"": ""DE"", ""Year:"": ""Fr."", ""Height:"": ""6-5"", ""Years at Yale:"": ""**"", ""Hometown:"": ""Lancaster, PA"", ""Weight:"": ""250"", ""High School:"": ""Lancaster Catholic"", ""name"": ""Stephen Schmalhofer""}"
/sports/m-footbl/2004-05/bios/shanor_dicky00.html,0,"{""Position:"": ""OL"", ""Year:"": ""Sr."", ""Height:"": ""6-2"", ""Hometown:"": ""Cheyenne, WY"", ""Weight:"": ""265"", ""High School:"": ""Cheyenne"", ""name"": ""Dicky Shanor""}"
/sports/m-crewlt/2010-11/bios/o-keefe_patrick_85yo,0,"{""Hometown:"": ""Pittsford, N.Y."", ""High School:"": ""Pittsford Sutherland"", ""Year:"": ""So."", ""name"": ""Patrick O'Keefe""}"
/sports/m-footbl/2004-05/bios/shooter_d.j.00.html,0,"{""Position:"": ""WR"", ""Year:"": ""So."", ""Height:"": ""6-1"", ""Hometown:"": ""Yuma, AZ"", ""Weight:"": ""180"", ""High School:"": ""Kofa"", ""name"": ""D.J. Shooter""}"
/sports/m-footbl/2004-05/bios/sica_dan00.html,0,"{""Position:"": ""DB"", ""Year:"": ""Fr."", ""Height:"": ""6-1"", ""Years at Yale:"": ""***"", ""Hometown:"": ""Edison, NJ"", ""Weight:"": ""195"", ""High School:"": ""Hun School"", ""name"": ""Dan Sica""}"
/sports/m-basebl/2010-11/bios/hunter_jacob_x36b,0,"{""Position:"": ""IF"", ""Year:"": ""Freshman"", ""Height:"": ""6-1"", ""Hometown:"": ""Tucson, Ariz."", ""Bats/Throws:"": ""R/R"", ""Weight:"": ""175"", ""High School:"": ""Salpointe"", ""name"": ""Jacob Hunter""}"
/sports/m-footbl/2004-05/bios/silberstein_david00.html,0,"{""Position:"": ""DE"", ""Year:"": ""Fr."", ""Height:"": ""6-2"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Wyckoff, NJ"", ""Weight:"": ""216"", ""High School:"": ""Ramapo"", ""name"": ""David Silberstein""}"
/sports/m-footbl/2004-05/bios/simmons_barton00.html,0,"{""Position:"": ""DB"", ""Year:"": ""Sr."", ""Height:"": ""6-3"", ""Years at Yale:"": ""***"", ""Hometown:"": ""Nashville, TN"", ""Weight:"": ""205"", ""High School:"": ""Montgomery Bell Academy"", ""name"": ""Barton Simmons""}"
/sports/m-footbl/2004-05/bios/skahan_pat00.html,0,"{""Position:"": ""TE"", ""Year:"": ""Jr."", ""Height:"": ""6-6"", ""Hometown:"": ""Schaumburg, IL"", ""Weight:"": ""215"", ""High School:"": ""Schaumburg"", ""name"": ""Pat Skahan""}"
/sports/m-footbl/2004-05/bios/smith_don00.html,0,"{""Position:"": ""DE"", ""Height:"": ""6-2"", ""Year:"": ""Sr."", ""Years at Yale:"": ""***"", ""Birth Date:"": ""01/01/1983"", ""Hometown:"": ""New Fairfield, CT"", ""Weight:"": ""220"", ""High School:"": ""New Fairfield"", ""name"": ""Don Smith""}"
/sports/m-footbl/2004-05/bios/solakian_nick00.html,0,"{""Position:"": ""DB"", ""Year:"": ""So."", ""Height:"": ""6-3"", ""Years at Yale:"": ""***"", ""Hometown:"": ""Santa Barbara, CA"", ""Weight:"": ""214"", ""High School:"": ""Santa Barbara"", ""name"": ""Nick Solakian""}"
/sports/m-footbl/2004-05/bios/solga_chris00.html,0,"{""Position:"": ""DB"", ""Year:"": ""Fr."", ""Height:"": ""6-1"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Bergenfield, NJ"", ""Weight:"": ""185"", ""High School:"": ""Bergen Catholic"", ""name"": ""Chris Solga""}"
/sports/m-footbl/2004-05/bios/spence_jordan00.html,0,"{""Position:"": ""RB"", ""Year:"": ""So."", ""Height:"": ""5-7"", ""Years at Yale:"": ""**"", ""Hometown:"": ""Colleyville, TX"", ""Weight:"": ""175"", ""High School:"": ""Colleyville Heritage"", ""name"": ""Jordan Spence""}"
/sports/m-crewlt/2010-11/bios/pang_christopher_g4oi,0,"{""Hometown:"": ""Warren, N.J."", ""High School:"": ""Watchung Hills"", ""Year:"": ""Fr."", ""name"": ""Christopher Pang""}"
/sports/m-footbl/2004-05/bios/sponheimer_brendan00.html,0,"{""Position:"": ""DE"", ""Year:"": ""So."", ""Height:"": ""6-4"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Orange, CT"", ""Weight:"": ""211"", ""High School:"": ""Notre Dame"", ""name"": ""Brendan Sponheimer""}"
/sports/m-footbl/2004-05/bios/stegich_matt00.html,0,"{""Position:"": ""DE"", ""Year:"": ""Fr."", ""Height:"": ""6-2"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Richardson, TX"", ""Weight:"": ""228"", ""High School:"": ""JJ Pearce"", ""name"": ""Matt Stegich""}"
/sports/m-footbl/2004-05/bios/stem_ted00.html,0,"{""Position:"": ""TE"", ""Year:"": ""Sr."", ""Height:"": ""6-4"", ""Hometown:"": ""Greensburg, PA"", ""Weight:"": ""235"", ""High School:"": ""Greensburg Central"", ""name"": ""Ted Stem""}"
/sports/m-basebl/2010-11/bios/kolmar_andrew00.html,0,"{""Position:"": ""OF"", ""Height:"": ""6-3"", ""Year:"": ""Senior"", ""Birth Date:"": ""01/30/1989"", ""Hometown:"": ""Mendham, N.J."", ""Bats/Throws:"": ""R/R"", ""Weight:"": ""215"", ""High School:"": ""Delbarton School"", ""name"": ""Andrew Kolmar""}"
/sports/m-footbl/2004-05/bios/stevens_jordan00.html,0,"{""Position:"": ""TE"", ""Year:"": ""Fr."", ""Height:"": ""6-5"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Midland, TX"", ""Weight:"": ""225"", ""High School:"": ""Midland High"", ""name"": ""Jordan Stevens""}"
/sports/m-footbl/2004-05/bios/sullivan_andrew00.html,0,"{""Position:"": ""PK"", ""Height:"": ""6-1"", ""Year:"": ""Sr."", ""Years at Yale:"": ""**"", ""Birth Date:"": ""07/08/1983"", ""Hometown:"": ""Minneapolis, MN"", ""Weight:"": ""195"", ""High School:"": ""Southwest"", ""name"": ""Andrew Sullivan""}"
/sports/m-footbl/2004-05/bios/taylor_shomari00.html,0,"{""Position:"": ""LB"", ""Year:"": ""Jr."", ""Height:"": ""6-3"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Baltimore, MD"", ""Weight:"": ""205"", ""High School:"": ""McDonogh School"", ""name"": ""Shomari Taylor""}"
/sports/m-footbl/2004-05/bios/thomas_david00.html,0,"{""Position:"": ""DE"", ""Year:"": ""Fr."", ""Height:"": ""6-1"", ""Hometown:"": ""Rye, NY"", ""Weight:"": ""218"", ""High School:"": ""Rye Country Day"", ""name"": ""David Thomas""}"
/sports/m-footbl/2004-05/bios/thorne_nate00.html,0,"{""Position:"": ""DE"", ""Year:"": ""Sr."", ""Height:"": ""6-1"", ""Hometown:"": ""New York, NY"", ""Weight:"": ""215"", ""High School:"": ""Hotchkiss (CT)"", ""name"": ""Nate Thorne""}"
/sports/m-footbl/2004-05/bios/tomasino_craig00.html,0,"{""Position:"": ""WR"", ""Year:"": ""Jr."", ""Height:"": ""6-1"", ""Hometown:"": ""Joliet, IL"", ""Weight:"": ""175"", ""High School:"": ""Joliet Catholic Academy"", ""name"": ""Craig Tomasino""}"
/sports/m-basebl/2009-10/bios/squires_cam,0,"{""Position:"": ""OF"", ""Height:"": ""5-7"", ""Year:"": ""Freshman"", ""Birth Date:"": ""8/18/1991"", ""Hometown:"": ""Fort Wayne, Ind."", ""Bats/Throws:"": ""R/R"", ""Weight:"": ""150"", ""High School:"": ""Canterbury School"", ""name"": ""Cam Squires""}"
/sports/m-footbl/2004-05/bios/wachtler_nick00.html,0,"{""Position:"": ""OL"", ""Year:"": ""Fr."", ""Height:"": ""6-4"", ""Years at Yale:"": ""***"", ""Hometown:"": ""Richardson, TX"", ""Weight:"": ""255"", ""High School:"": ""L.V. Berkner"", ""name"": ""Nick Wachtler""}"
/sports/m-footbl/2004-05/bios/wells_tyler00.html,0,"{""Position:"": ""DB"", ""Year:"": ""Jr."", ""Height:"": ""5-11"", ""Hometown:"": ""Haddam, CT"", ""Weight:"": ""190"", ""High School:"": ""Avon Old Farms"", ""name"": ""Tyler Wells""}"
/sports/m-footbl/2004-05/bios/wilkinson_brice00.html,0,"{""Position:"": ""OL"", ""Height:"": ""6-3"", ""Year:"": ""Jr."", ""Years at Yale:"": ""**"", ""Birth Date:"": ""02/28/1984"", ""Hometown:"": ""Houston, TX"", ""Weight:"": ""286"", ""High School:"": ""Memorial Senior"", ""name"": ""Brice Wilkinson""}"
/sports/m-footbl/2004-05/bios/williot_carl00.html,0,"{""Position:"": ""DE"", ""Year:"": ""Jr."", ""Height:"": ""6-2"", ""Hometown:"": ""Pittsburgh, PA"", ""Weight:"": ""215"", ""High School:"": ""Mt. Lebanon Senior"", ""name"": ""Carl Williot""}"
/sports/m-basebl/2010-11/bios/koulos_harry00.html,0,"{""Position:"": ""OF/C"", ""Height:"": ""6-0"", ""Year:"": ""Senior"", ""Birth Date:"": ""09/11/1989"", ""Hometown:"": ""Long Beach, Calif."", ""Bats/Throws:"": ""R/R"", ""Weight:"": ""160"", ""High School:"": ""Woodrow Wilson"", ""name"": ""Harry Koulos""}"
/sports/m-footbl/2004-05/bios/wills_rob00.html,0,"{""Position:"": ""WR"", ""Year:"": ""Sr."", ""Height:"": ""6-0"", ""Hometown:"": ""Dallas, TX"", ""Weight:"": ""200"", ""High School:"": ""Jesuit Prep"", ""name"": ""Rob Wills""}"
/sports/m-footbl/2004-05/bios/woodson_michael00.html,0,"{""Position:"": ""LB"", ""Year:"": ""So."", ""Height:"": ""6-1"", ""Years at Yale:"": ""**"", ""Hometown:"": ""Friendswood, TX"", ""Weight:"": ""210"", ""High School:"": ""Friendswood"", ""name"": ""Michael Woodson""}"
/sports/m-footbl/2004-05/bios/woznicki_tom00.html,0,"{""Position:"": ""Student Assistant Coach"", ""Year:"": ""Fr."", ""Height:"": ""6-3"", ""Years at Yale:"": ""*"", ""Hometown:"": ""Torrington, CT"", ""Weight:"": ""285"", ""High School:"": ""Torrington"", ""name"": ""Tom Woznicki""}"
/sports/m-footbl/2004-05/bios/wright_ashley00.html,0,"{""Position:"": ""WR/P"", ""Year:"": ""So."", ""Height:"": ""6-4"", ""Years at Yale:"": ""**"", ""Hometown:"": ""Mobile, AL"", ""Weight:"": ""195"", ""High School:"": ""UMS-Wright Prep"", ""name"": ""Ashley Wright""}"
/sports/m-footbl/2004-05/bios/wright_chris00.html,0,"{""Position:"": ""DB"", ""Year:"": ""So."", ""Height:"": ""6-2"", ""Years at Yale:"": ""**"", ""Hometown:"": ""Signal Mt., TN"", ""Weight:"": ""190"", ""High School:"": ""Baylor"", ""name"": ""Chris Wright""}"
/sports/m-crewlt/2010-11/bios/pierce_andrew_l99l,0,"{""Hometown:"": ""Detroit, Mich."", ""High School:"": ""University of Detroit Jesuit"", ""Year:"": ""Sr."", ""name"": ""Andrew Pierce""}"
/sports/m-footbl/2016-17/bios/harris_dale_szzu,0,"{""Position:"": ""RB"", ""Year:"": ""Sr."", ""Height:"": ""5-10"", ""Major:"": ""Political Science"", ""Residential College:"": ""Calhoun"", ""Hometown:"": ""Brooklandville, MD"", ""Weight:"": ""205"", ""High School:"": ""St. Paul's School"", ""name"": ""Dale Harris""}"
/sports/m-footbl/2016-17/bios/hines_bo_2ank,0,"{""Position:"": ""WR"", ""Year:"": ""Jr."", ""Height:"": ""6-1"", ""Major:"": ""Political Science"", ""Residential College:"": ""Jonathan Edwards"", ""Hometown:"": ""Charlotte, NC"", ""Weight:"": ""205"", ""High School:"": ""Charlotte Christian"", ""name"": ""Bo Hines""}"
/sports/m-footbl/2016-17/bios/peggs_marquise_9ty7,0,"{""Position:"": ""DB"", ""Year:"": ""So."", ""Height:"": ""5-11"", ""Residential College:"": ""Jonathan Edwards"", ""Hometown:"": ""Chicago, IL"", ""Weight:"": ""176"", ""High School:"": ""Mount Carmel"", ""name"": ""Marquise Peggs""}"
/sports/m-footbl/2016-17/bios/dixon_malcolm_vn4i,0,"{""Position:"": ""DB"", ""Year:"": ""Fr."", ""Height:"": ""6-1"", ""Major:"": ""Mechanical Engineering"", ""Residential College:"": ""Sillman"", ""Hometown:"": ""Gardena, CA"", ""Weight:"": ""180"", ""High School:"": ""Sunny Hills"", ""name"": ""Malcolm Dixon""}"
/sports/m-footbl/2016-17/bios/drwal_ross_pnw8,0,"{""Position:"": ""WR"", ""Year:"": ""Jr."", ""Height:"": ""6-1"", ""Major:"": ""Political Science"", ""Residential College:"": ""Sillman"", ""Hometown:"": ""Omaha, NE"", ""Weight:"": ""200"", ""High School:"": ""Millard West"", ""name"": ""Ross Drwal""}"
/sports/m-basebl/2010-11/bios/lally_vinny00.html,0,"{""Position:"": ""P"", ""Height:"": ""6-0"", ""Year:"": ""Senior"", ""Birth Date:"": ""10/11/1989"", ""Hometown:"": ""Tampa, Fla."", ""Bats/Throws:"": ""L/L"", ""Weight:"": ""190"", ""High School:"": ""Wharton"", ""name"": ""Vinny Lally""}"
/sports/m-footbl/2016-17/bios/little_sebastian,0,"{""Position:"": ""TE"", ""Year:"": ""Sr."", ""Height:"": ""6-1"", ""Major:"": ""Psychology"", ""Residential College:"": ""Saybrook"", ""Hometown:"": ""Cheshire, CT"", ""Weight:"": ""227"", ""High School:"": ""Cheshire"", ""name"": ""Sebastian Little""}"
/sports/m-footbl/2016-17/bios/lamar_alan_xou4,0,"{""Position:"": ""RB"", ""Year:"": ""Fr."", ""Height:"": ""5-9"", ""Major:"": ""Ecology & Evolutionary Biology"", ""Residential College:"": ""Trumbull"", ""Hometown:"": ""Olive Branch, MS"", ""Weight:"": ""185"", ""High School:"": ""DeSoto Central"", ""name"": ""Alan Lamar""}"
/sports/m-footbl/2016-17/bios/alburg_jaelin_n7qf,0,"{""Position:"": ""DB"", ""Year:"": ""Fr."", ""Height:"": ""6-0"", ""Residential College:"": ""Davenport"", ""Hometown:"": ""Glenn Dale, MD"", ""Weight:"": ""170"", ""High School:"": ""Hun School of Princeton"", ""name"": ""Jaelin Alburg""}"
/sports/m-footbl/2016-17/bios/rawlings_kurt_rmvq,0,"{""Position:"": ""QB"", ""Year:"": ""Fr."", ""Height:"": ""6-2.5"", ""Residential College:"": ""Ezra Stiles"", ""Hometown:"": ""Bel Air, MD"", ""Weight:"": ""200"", ""High School:"": ""The John Carroll School"", ""name"": ""Kurt Rawlings""}"
/sports/m-crewlt/2010-11/bios/prill_skylar_sdhk,0,"{""Hometown:"": ""Paris, France"", ""High School:"": ""Ecole Active Bilingue"", ""Year:"": ""Jr."", ""name"": ""Skylar Prill""}"
/sports/m-footbl/2016-17/bios/rich_candler_dkrw,0,"{""Position:"": ""RB"", ""Year:"": ""Sr."", ""Height:"": ""5-11"", ""Major:"": ""Applied Mathematics"", ""Residential College:"": ""Berkeley"", ""Hometown:"": ""Newnan, GA"", ""Weight:"": ""206"", ""High School:"": ""The Heritage School"", ""name"": ""Candler Rich""}"
/sports/m-footbl/2016-17/bios/herring_caden_cole_275n,0,"{""Position:"": ""WR"", ""Year:"": ""Fr."", ""Height:"": ""5-10"", ""Residential College:"": ""Berkeley"", ""Hometown:"": ""Roswell, GA"", ""Weight:"": ""180"", ""High School:"": ""Centennial"", ""name"": ""Caden Herring""}"
/sports/m-footbl/2016-17/bios/johnson_keefer_pras,0,"{""Position:"": ""LB"", ""Year:"": ""Jr."", ""Height:"": ""6-2"", ""Major:"": ""Chemistry"", ""Residential College:"": ""Saybrook"", ""Hometown:"": ""Grand Ledge, MI"", ""Weight:"": ""220"", ""High School:"": ""Grand Ledge"", ""name"": ""Keefer Johnson""}"
/sports/m-footbl/2016-17/bios/siragusa_jr._michael_k9ok,0,"{""Position:"": ""WR"", ""Year:"": ""Jr."", ""Height:"": ""6-3"", ""Major:"": ""Political Science"", ""Residential College:"": ""Calhoun"", ""Hometown:"": ""Cleveland, OH"", ""Weight:"": ""205"", ""High School:"": ""Saint Ignatius"", ""name"": ""Michael Siragusa Jr.""}"
/sports/m-footbl/2016-17/bios/egu_victor_pykt,0,"{""Position:"": ""LB"", ""Year:"": ""Sr."", ""Height:"": ""6-4"", ""Major:"": ""Political Science"", ""Residential College:"": ""Jonathan Edwards"", ""Hometown:"": ""Concord, CA"", ""Weight:"": ""235"", ""High School:"": ""De La Salle"", ""name"": ""Victor Egu""}"
/sports/m-footbl/2016-17/bios/moore_tre_mgdn,0,"{""Position:"": ""QB"", ""Year:"": ""So."", ""Height:"": ""6-3"", ""Major:"": ""Political Science"", ""Residential College:"": ""Trumbull"", ""Hometown:"": ""St. Louis, MO"", ""Weight:"": ""190"", ""High School:"": ""John Burroughs School"", ""name"": ""Tre Moore""}"
/sports/m-basebl/2010-11/bios/lanman_avery,0,"{""Position:"": ""P"", ""Height:"": ""6-3"", ""Year:"": ""Sophomore"", ""Birth Date:"": ""10/5/1990"", ""Hometown:"": ""Palos Verdes, Calif."", ""Bats/Throws:"": ""R/R"", ""Weight:"": ""160"", ""High School:"": ""Palos Verdes Peninsula"", ""name"": ""Avery Lanman""}"
/sports/m-footbl/2016-17/bios/mcmanes_spencer_6qy2,0,"{""Position:"": ""QB"", ""Year:"": ""Sr"", ""Height:"": ""6-3"", ""Major:"": ""Political Science"", ""Residential College:"": ""Trumbull"", ""Hometown:"": ""Roswell, GA"", ""Weight:"": ""210"", ""High School:"": ""Blessed Trinity Catholic"", ""name"": ""Spencer McManes""}"
